YYDD,Photons,Type
2006112,3.75,7
2006113,3.74,7
2006114,3.76,7
2006115,3.81,7
2006116,3.92,7
2006117,3.98,7
2006118,4.05,7
2006119,4.1,7
2006120,4.11,7
2006121,4.06,7
2006122,4.01,7
2006123,3.98,7
2006124,3.95,7
2006125,3.89,7
2006126,3.87,7
2006127,3.88,7
2006128,3.87,7
2006129,3.89,7
2006130,3.89,7
2006131,3.87,7
2006132,3.83,7
2006133,3.81,7
2006134,3.81,7
2006135,3.77,7
2006136,3.76,7
2006137,3.68,7
2006138,3.63,7
2006139,3.65,7
2006140,3.67,7
2006141,3.73,7
2006142,3.8,7
2006143,3.92,7
2006144,3.95,7
2006145,3.98,7
2006146,3.97,7
2006147,4.03,7
2006148,4.01,7
2006149,4.0,7
2006150,3.95,7
2006151,3.92,7
2006152,3.83,7
2006153,3.8,7
2006154,3.77,7
2006155,3.78,7
2006156,3.82,7
2006157,3.79,7
2006158,3.79,7
2006159,3.8,7
2006160,3.8,7
2006161,3.81,7
2006162,3.8,7
2006163,3.74,7
2006164,3.71,7
2006165,3.66,7
2006166,3.65,7
2006167,3.68,7
2006168,3.7,7
2006169,3.74,7
2006170,3.76,7
2006171,3.76,7
2006172,3.76,7
2006173,3.77,7
2006174,3.75,7
2006175,3.77,7
2006176,3.78,7
2006177,3.76,7
2006178,3.77,7
2006179,3.81,7
2006180,3.82,7
2006181,3.88,7
2006182,3.9,7
2006183,3.93,7
2006184,3.92,7
2006185,3.9,7
2006186,3.89,7
2006187,3.92,7
2006188,3.92,7
2006189,3.83,7
2006190,3.79,7
2006191,3.76,7
2006192,3.72,7
2006193,3.7,7
2006194,3.73,7
2006195,3.75,7
2006196,3.76,7
2006197,3.74,7
2006198,3.73,7
2006199,3.75,7
2006200,3.74,7
2006201,3.76,7
2006202,3.76,7
2006203,3.79,7
2006204,3.79,7
2006205,3.81,7
2006206,3.84,7
2006207,3.84,7
2006208,3.87,7
2006209,3.84,7
2006210,3.88,7
2006211,3.86,7
2006212,3.85,7
2006213,3.84,7
2006214,3.79,7
2006215,3.76,7
2006216,3.73,7
2006217,3.67,7
2006218,3.63,7
2006219,3.63,7
2006220,3.7,7
2006221,3.69,7
2006222,3.72,7
2006223,3.76,7
2006224,3.76,7
2006225,3.76,7
2006226,3.81,7
2006227,3.79,7
2006228,3.86,7
2006229,3.84,7
2006230,3.85,7
2006231,3.85,7
2006232,3.83,7
2006233,3.83,7
2006234,3.83,7
2006235,3.84,7
2006236,3.86,7
2006237,3.84,7
2006238,3.86,7
2006239,3.86,7
2006240,3.83,7
2006241,3.78,7
2006242,3.74,7
2006243,3.7,7
2006244,3.66,7
2006245,3.6,7
2006246,3.66,7
2006247,3.72,7
2006248,3.79,7
2006249,3.87,7
2006250,3.92,7
2006251,3.92,7
2006252,3.94,7
2006253,3.93,7
2006254,3.93,7
2006255,3.9,7
2006256,3.89,7
2006257,3.86,7
2006258,3.79,7
2006259,3.76,7
2006260,3.8,7
2006261,3.79,7
2006262,3.84,7
2006263,3.81,7
2006264,3.85,7
2006265,3.82,7
2006266,3.8,7
2006267,3.72,7
2006268,3.75,7
2006269,3.68,7
2006270,3.66,7
2006271,3.62,7
2006272,3.7,7
2006273,3.71,7
2006274,3.8,7
2006275,3.83,7
2006276,3.85,7
2006277,3.88,7
2006278,3.91,7
2006279,3.91,7
2006280,3.91,7
2006281,3.89,7
2006282,3.89,7
2006283,3.82,7
2006284,3.78,7
2006285,3.75,7
2006286,3.72,7
2006287,3.71,7
2006288,3.7,7
2006289,3.68,7
2006290,3.7,7
2006291,3.68,7
2006292,3.7,7
2006293,3.69,7
2006294,3.7,7
2006295,3.71,7
2006296,3.74,7
2006297,3.68,7
2006298,3.69,7
2006299,3.62,7
2006300,3.61,7
2006301,3.67,7
2006302,3.67,7
2006303,3.73,7
2006304,3.73,7
2006305,3.8,7
2006306,3.86,7
2006307,3.87,7
2006308,3.89,7
2006309,3.88,7
2006310,3.84,7
2006311,3.8,7
2006312,3.79,7
2006313,3.8,7
2006314,3.81,7
2006315,3.86,7
2006316,3.92,7
2006317,3.93,7
2006318,3.9,7
2006319,3.91,7
2006320,3.91,7
2006321,3.88,7
2006322,3.88,7
2006323,3.85,7
2006324,3.81,7
2006325,3.72,7
2006326,3.68,7
2006327,3.65,7
2006328,3.65,7
2006329,3.69,7
2006330,3.75,7
2006331,3.82,7
2006332,3.85,7
2006333,3.84,7
2006334,3.83,7
2006335,3.82,7
2006336,3.84,7
2006337,3.79,7
2006338,3.78,7
2006339,3.79,7
2006340,3.87,7
2006341,3.85,7
2006342,3.86,7
2006343,3.94,7
2006344,3.94,7
2006345,3.96,7
2006346,3.92,7
2006347,3.9,7
2006348,3.87,7
2006349,3.78,7
2006350,3.72,7
2006351,3.65,7
2006352,3.63,7
2006353,3.59,7
2006354,3.61,7
2006355,3.61,7
2006356,3.62,7
2006357,3.66,7
2006358,3.7,7
2006359,3.74,7
2006360,3.78,7
2006361,3.74,7
2006362,3.77,7
2006363,3.73,7
2006364,3.72,7
2006365,3.75,7
2007001,3.78,7
2007002,3.83,7
2007003,3.85,7
2007004,3.88,7
2007005,3.89,7
2007006,3.9,7
2007007,3.91,7
2007008,3.91,7
2007009,3.88,7
2007010,3.79,7
2007011,3.73,7
2007012,3.67,7
2007013,3.66,7
2007014,3.68,7
2007015,3.67,7
2007016,3.68,7
2007017,3.69,7
2007018,3.69,7
2007019,3.7,7
2007020,3.79,7
2007021,3.79,7
2007022,3.78,7
2007023,3.76,7
2007024,3.75,7
2007025,3.67,7
2007026,3.65,7
2007027,3.67,7
2007028,3.69,7
2007029,3.78,7
2007030,3.81,7
2007031,3.81,7
2007032,3.83,7
2007033,3.81,7
2007034,3.82,7
2007035,3.8,7
2007036,3.8,7
2007037,3.77,7
2007038,3.75,7
2007039,3.73,7
2007040,3.67,7
2007041,3.67,7
2007042,3.67,7
2007043,3.67,7
2007044,3.69,7
2007045,3.68,7
2007046,3.7,7
2007047,3.74,7
2007048,3.74,7
2007049,3.72,7
2007050,3.73,7
2007051,3.71,7
2007052,3.67,7
2007053,3.7,7
2007054,3.72,7
2007055,3.72,7
2007056,3.72,7
2007057,3.72,7
2007058,3.71,7
2007059,3.73,7
2007060,3.71,7
2007061,3.72,7
2007062,3.7,7
2007063,3.71,7
2007064,3.68,7
2007065,3.62,7
2007066,3.64,7
2007067,3.63,7
2007068,3.62,7
2007069,3.6,7
2007070,3.59,7
2007071,3.62,7
2007072,3.63,7
2007073,3.6,7
2007074,3.6,7
2007075,3.58,7
2007076,3.58,7
2007077,3.62,7
2007078,3.63,7
2007079,3.63,7
2007080,3.66,7
2007081,3.67,7
2007082,3.69,7
2007083,3.73,7
2007084,3.72,7
2007085,3.73,7
2007086,3.75,7
2007087,3.76,7
2007088,3.74,7
2007089,3.75,7
2007090,3.74,7
2007091,3.72,7
2007092,3.68,7
2007093,3.68,7
2007094,3.65,7
2007095,3.67,7
2007096,3.61,7
2007097,3.6,7
2007098,3.58,7
2007099,3.59,7
2007100,3.59,7
2007101,3.6,7
2007102,3.61,7
2007103,3.62,7
2007104,3.6,7
2007105,3.63,7
2007106,3.61,7
2007107,3.61,7
2007108,3.64,7
2007109,3.6,7
2007110,3.64,7
2007111,3.63,7
2007112,3.62,7
2007113,3.65,7
2007114,3.67,7
2007115,3.69,7
2007116,3.72,7
2007117,3.75,7
2007118,3.78,7
2007119,3.79,7
2007120,3.77,7
2007121,3.75,7
2007122,3.75,7
2007123,3.76,7
2007124,3.72,7
2007125,3.68,7
2007126,3.67,7
2007127,3.63,7
2007128,3.59,7
2007129,3.61,7
2007130,3.64,7
2007131,3.66,7
2007132,3.65,7
2007133,3.69,7
2007134,3.67,7
2007135,3.66,6
2007136,3.67,6
2007137,3.67,6
2007138,3.62,6
2007139,3.64,6
2007140,3.6,6
2007141,3.65,6
2007142,3.69,7
2007143,3.68,7
2007144,3.7,7
2007145,3.71,7
2007146,3.63,7
2007147,3.61,7
2007148,3.65,7
2007149,3.68,7
2007150,3.69,7
2007151,3.68,7
2007152,3.69,7
2007153,3.72,7
2007154,3.76,7
2007155,3.77,7
2007156,3.79,7
2007157,3.83,7
2007158,3.86,7
2007159,3.85,7
2007160,3.85,7
2007161,3.81,7
2007162,3.76,7
2007163,3.72,7
2007164,3.68,7
2007165,3.61,7
2007166,3.61,7
2007167,3.61,7
2007168,3.61,7
2007169,3.6,7
2007170,3.61,7
2007171,3.62,7
2007172,3.6,7
2007173,3.58,7
2007174,3.58,7
2007175,3.58,7
2007176,3.56,7
2007177,3.59,7
2007178,3.63,7
2007179,3.67,7
2007180,3.72,7
2007181,3.73,7
2007182,3.71,7
2007183,3.72,7
2007184,3.72,7
2007185,3.73,7
2007186,3.71,7
2007187,3.71,7
2007188,3.68,7
2007189,3.64,7
2007190,3.66,7
2007191,3.65,7
2007192,3.63,7
2007193,3.65,7
2007194,3.73,7
2007195,3.74,7
2007196,3.74,7
2007197,3.62,6
2007198,3.67,7
2007199,3.66,7
2007200,3.61,7
2007201,3.57,7
2007202,3.56,7
2007203,3.57,7
2007204,3.56,7
2007205,3.53,7
2007206,3.58,7
2007207,3.61,7
2007208,3.63,7
2007209,3.64,7
2007210,3.67,7
2007211,3.67,7
2007212,3.67,7
2007213,3.67,7
2007214,3.66,7
2007215,3.65,7
2007216,3.65,7
2007217,3.64,7
2007218,3.63,7
2007219,3.61,7
2007220,3.64,7
2007221,3.6,7
2007222,3.62,7
2007223,3.61,7
2007224,3.63,7
2007225,3.67,7
2007226,3.66,7
2007227,3.63,7
2007228,3.6,7
2007229,3.57,7
2007230,3.59,7
2007231,3.57,7
2007232,3.58,7
2007233,3.57,7
2007234,3.62,7
2007235,3.63,7
2007236,3.67,7
2007237,3.69,7
2007238,3.69,7
2007239,3.66,7
2007240,3.66,7
2007241,3.65,7
2007242,3.63,7
2007243,3.66,7
2007244,3.64,7
2007245,3.63,7
2007246,3.57,7
2007247,3.55,7
2007248,3.55,7
2007249,3.55,7
2007250,3.56,7
2007251,3.56,7
2007252,3.56,7
2007253,3.56,7
2007254,3.54,7
2007255,3.53,7
2007256,3.57,7
2007257,3.56,7
2007258,3.56,7
2007259,3.54,7
2007260,3.57,7
2007261,3.58,7
2007262,3.58,7
2007263,3.61,7
2007264,3.61,7
2007265,3.61,7
2007266,3.59,7
2007267,3.6,7
2007268,3.61,7
2007269,3.61,7
2007270,3.58,7
2007271,3.57,7
2007272,3.57,7
2007273,3.58,7
2007274,3.58,7
2007275,3.6,7
2007276,3.54,7
2007277,3.54,7
2007278,3.52,7
2007279,3.55,7
2007280,3.55,7
2007281,3.58,7
2007282,3.58,7
2007283,3.55,7
2007284,3.58,7
2007285,3.58,7
2007286,3.58,7
2007287,3.58,7
2007288,3.57,7
2007289,3.56,7
2007290,3.58,7
2007291,3.58,7
2007292,3.6,7
2007293,3.58,7
2007294,3.6,7
2007295,3.62,7
2007296,3.6,7
2007297,3.59,7
2007298,3.57,7
2007299,3.55,7
2007300,3.55,7
2007301,3.56,7
2007302,3.55,7
2007303,3.54,7
2007304,3.54,7
2007305,3.53,7
2007306,3.54,7
2007307,3.54,7
2007308,3.53,7
2007309,3.53,7
2007310,3.54,7
2007311,3.55,7
2007312,3.55,7
2007313,3.53,7
2007314,3.56,7
2007315,3.53,7
2007316,3.54,7
2007317,3.54,7
2007318,3.54,7
2007319,3.53,7
2007320,3.56,7
2007321,3.56,7
2007322,3.56,7
2007323,3.56,7
2007324,3.53,7
2007325,3.51,7
2007326,3.53,7
2007327,3.52,7
2007328,3.55,7
2007329,3.53,7
2007330,3.54,7
2007331,3.54,7
2007332,3.57,7
2007333,3.56,7
2007334,3.55,7
2007335,3.56,7
2007336,3.58,7
2007337,3.57,7
2007338,3.59,7
2007339,3.6,7
2007340,3.61,7
2007341,3.62,7
2007342,3.67,7
2007343,3.67,7
2007344,3.65,7
2007345,3.61,7
2007346,3.69,7
2007347,3.71,7
2007348,3.7,7
2007349,3.7,7
2007350,3.65,7
2007351,3.59,7
2007352,3.53,7
2007353,3.54,7
2007354,3.53,7
2007355,3.52,7
2007356,3.52,7
2007357,3.52,7
2007358,3.51,7
2007359,3.63,6
2007360,3.55,7
2007361,3.56,7
2007362,3.56,7
2007363,3.54,7
2007364,3.53,7
2007365,3.55,7
2008001,3.59,7
2008002,3.65,7
2008003,3.67,7
2008004,3.72,7
2008005,3.75,7
2008006,3.76,7
2008007,3.72,7
2008008,3.71,7
2008009,3.69,7
2008010,3.69,7
2008011,3.68,7
2008012,3.66,7
2008013,3.65,7
2008014,3.58,7
2008015,3.52,7
2008016,3.49,7
2008017,3.52,7
2008018,3.53,7
2008019,3.52,7
2008020,3.51,7
2008021,3.52,7
2008022,3.5,7
2008023,3.52,7
2008024,3.52,7
2008025,3.52,7
2008026,3.53,7
2008027,3.54,7
2008028,3.55,7
2008029,3.57,7
2008030,3.6,7
2008031,3.62,7
2008032,3.62,7
2008033,3.66,7
2008034,3.66,7
2008035,3.66,7
2008036,3.64,7
2008037,3.61,7
2008038,3.62,7
2008039,3.59,7
2008040,3.56,7
2008041,3.55,7
2008042,3.54,7
2008043,3.52,7
2008044,3.54,7
2008045,3.52,7
2008046,3.48,7
2008047,3.47,7
2008048,3.5,7
2008049,3.54,7
2008050,3.53,7
2008051,3.53,7
2008052,3.52,7
2008053,3.55,7
2008054,3.53,7
2008055,3.54,7
2008056,3.56,7
2008057,3.61,7
2008058,3.59,7
2008059,3.59,7
2008060,3.57,7
2008061,3.57,7
2008062,3.58,7
2008063,3.58,7
2008064,3.57,7
2008065,3.56,7
2008066,3.57,7
2008067,3.55,7
2008068,3.54,7
2008069,3.52,7
2008070,3.54,7
2008071,3.49,7
2008072,3.51,7
2008073,3.5,7
2008074,3.5,7
2008075,3.51,7
2008076,3.53,7
2008077,3.55,7
2008078,3.53,7
2008079,3.51,7
2008080,3.51,7
2008081,3.53,7
2008082,3.6,7
2008083,3.6,7
2008084,3.62,7
2008085,3.64,7
2008086,3.66,7
2008087,3.72,7
2008088,3.73,7
2008089,3.79,7
2008090,3.77,7
2008091,3.75,7
2008092,3.72,7
2008093,3.68,7
2008094,3.63,7
2008095,3.61,7
2008096,3.57,7
2008097,3.57,7
2008098,3.49,7
2008099,3.53,7
2008100,3.52,7
2008101,3.5,7
2008102,3.47,7
2008103,3.48,7
2008104,3.52,7
2008105,3.5,7
2008106,3.53,7
2008107,3.55,7
2008108,3.54,7
2008109,3.55,7
2008110,3.58,7
2008111,3.62,7
2008112,3.65,7
2008113,3.69,7
2008114,3.69,7
2008115,3.72,7
2008116,3.71,7
2008117,3.7,7
2008118,3.64,7
2008119,3.67,7
2008120,3.66,7
2008121,3.6,7
2008122,3.55,7
2008123,3.52,7
2008124,3.53,7
2008125,3.54,7
2008126,3.51,7
2008127,3.5,7
2008128,3.5,7
2008129,3.52,7
2008130,3.52,7
2008131,3.54,7
2008132,3.54,7
2008133,3.54,7
2008134,3.54,7
2008135,3.54,7
2008136,3.62,7
2008137,3.62,7
2008138,3.64,7
2008139,3.67,7
2008140,3.66,7
2008141,3.68,7
2008142,3.66,7
2008143,3.67,7
2008144,3.66,7
2008145,3.65,7
2008146,3.62,7
2008147,3.6,7
2008148,3.6,6
2008149,3.55,7
2008150,3.55,7
2008151,3.52,7
2008152,3.48,7
2008153,3.48,7
2008154,3.49,7
2008155,3.49,7
2008156,3.49,7
2008157,3.49,7
2008158,3.48,7
2008159,3.49,7
2008160,3.49,7
2008161,3.47,7
2008162,3.47,7
2008163,3.49,7
2008164,3.54,7
2008165,3.58,7
2008166,3.61,7
2008167,3.6,7
2008168,3.59,7
2008169,3.57,7
2008170,3.6,7
2008171,3.59,7
2008172,3.58,7
2008173,3.57,7
2008174,3.56,7
2008175,3.54,7
2008176,3.53,7
2008177,3.51,7
2008178,3.47,7
2008179,3.5,7
2008180,3.46,7
2008181,3.48,7
2008182,3.5,7
2008183,3.51,7
2008184,3.52,7
2008185,3.51,7
2008186,3.51,7
2008187,3.51,7
2008188,3.5,7
2008189,3.5,7
2008190,3.5,7
2008191,3.51,7
2008192,3.54,7
2008193,3.53,7
2008194,3.51,7
2008195,3.54,7
2008196,3.58,7
2008197,3.58,7
2008198,3.54,7
2008199,3.55,7
2008200,3.56,7
2008201,3.57,7
2008202,3.56,7
2008203,3.57,7
2008204,3.56,7
2008205,3.53,7
2008206,3.53,7
2008207,3.48,7
2008208,3.48,7
2008209,3.48,7
2008210,3.47,7
2008211,3.5,7
2008212,3.5,7
2008213,3.49,7
2008214,3.51,7
2008215,3.51,7
2008216,3.51,7
2008217,3.48,7
2008218,3.54,7
2008219,3.52,7
2008220,3.5,7
2008221,3.51,7
2008222,3.53,7
2008223,3.53,7
2008224,3.51,7
2008225,3.51,7
2008226,3.51,7
2008227,3.52,7
2008228,3.54,7
2008229,3.56,7
2008230,3.52,7
2008231,3.53,7
2008232,3.56,7
2008233,3.52,7
2008234,3.53,7
2008235,3.51,7
2008236,3.53,7
2008237,3.51,7
2008238,3.49,7
2008239,3.53,7
2008240,3.53,7
2008241,3.53,7
2008242,3.53,7
2008243,3.52,7
2008244,3.54,7
2008245,3.51,7
2008246,3.51,7
2008247,3.52,7
2008248,3.51,7
2008249,3.53,7
2008250,3.54,7
2008251,3.56,7
2008252,3.54,7
2008253,3.51,7
2008254,3.53,7
2008255,3.54,7
2008256,3.51,7
2008257,3.5,7
2008258,3.49,7
2008259,3.5,7
2008260,3.52,7
2008261,3.51,7
2008262,3.49,7
2008263,3.49,7
2008264,3.49,7
2008265,3.5,7
2008266,3.55,7
2008267,3.55,7
2008268,3.56,7
2008269,3.59,7
2008270,3.54,7
2008271,3.5,7
2008272,3.5,7
2008273,3.5,7
2008274,3.53,7
2008275,3.5,7
2008276,3.51,7
2008277,3.51,7
2008278,3.5,7
2008279,3.51,7
2008280,3.53,7
2008281,3.54,7
2008282,3.56,7
2008283,3.55,7
2008284,3.55,7
2008285,3.57,7
2008286,3.56,7
2008287,3.57,7
2008288,3.59,7
2008289,3.6,7
2008290,3.64,7
2008291,3.61,7
2008292,3.56,7
2008293,3.56,7
2008294,3.59,7
2008295,3.55,7
2008296,3.55,7
2008297,3.54,7
2008298,3.54,7
2008299,3.56,7
2008300,3.53,7
2008301,3.52,7
2008302,3.53,7
2008303,3.52,7
2008304,3.52,7
2008305,3.55,7
2008306,3.56,7
2008307,3.55,7
2008308,3.53,7
2008309,3.55,7
2008310,3.52,7
2008311,3.53,7
2008312,3.53,7
2008313,3.56,7
2008314,3.57,7
2008315,3.56,7
2008316,3.63,7
2008317,3.61,7
2008318,3.63,7
2008319,3.6,7
2008320,3.57,7
2008321,3.56,7
2008322,3.57,7
2008323,3.54,7
2008324,3.52,7
2008325,3.5,7
2008326,3.51,7
2008327,3.49,7
2008328,3.52,7
2008329,3.52,7
2008330,3.52,7
2008331,3.53,7
2008332,3.54,7
2008333,3.51,7
2008334,3.5,7
2008335,3.54,7
2008336,3.55,7
2008337,3.51,7
2008338,3.52,7
2008339,3.55,7
2008340,3.57,7
2008341,3.54,7
2008342,3.53,7
2008343,3.53,7
2008344,3.54,7
2008345,3.53,7
2008346,3.52,7
2008347,3.52,7
2008348,3.52,7
2008349,3.5,7
2008350,3.51,7
2008351,3.52,7
2008352,3.54,7
2008353,3.53,7
2008354,3.56,7
2008355,3.54,7
2008356,3.55,7
2008357,3.51,7
2008358,3.5,7
2008359,3.54,7
2008360,3.53,7
2008361,3.55,7
2008362,3.54,7
2008363,3.56,7
2008364,3.57,7
2008365,3.58,7
2008366,3.52,7
2009001,3.52,7
2009002,3.53,7
2009003,3.54,7
2009004,3.53,6
2009005,3.52,6
2009006,3.55,6
2009007,3.45,6
2009008,3.43,6
2009009,3.45,6
2009010,3.47,6
2009011,3.48,6
2009012,3.5,6
2009013,3.52,6
2009014,3.54,6
2009015,3.57,7
2009016,3.54,7
2009017,3.58,7
2009018,3.56,7
2009019,3.55,7
2009020,3.54,7
2009021,3.54,7
2009022,3.54,7
2009023,3.53,7
2009024,3.52,7
2009025,3.54,7
2009026,3.55,7
2009027,3.52,7
2009028,3.53,7
2009029,3.5,7
2009030,3.51,7
2009031,3.53,7
2009032,3.53,7
2009033,3.55,7
2009034,3.56,7
2009035,3.54,7
2009036,3.55,7
2009037,3.54,7
2009038,3.55,7
2009039,3.54,7
2009040,3.55,7
2009041,3.55,7
2009042,3.55,7
2009043,3.54,7
2009044,3.51,7
2009045,3.52,7
2009046,3.52,7
2009047,3.53,7
2009048,3.55,7
2009049,3.52,7
2009050,3.52,7
2009051,3.51,7
2009052,3.5,7
2009053,3.52,7
2009054,3.53,7
2009055,3.49,7
2009056,3.5,7
2009057,3.48,7
2009058,3.5,7
2009059,3.53,7
2009060,3.53,7
2009061,3.52,7
2009062,3.53,7
2009063,3.51,7
2009064,3.53,7
2009065,3.54,7
2009066,3.52,7
2009067,3.55,7
2009068,3.54,7
2009069,3.52,7
2009070,3.52,7
2009071,3.53,7
2009072,3.52,7
2009073,3.53,7
2009074,3.52,7
2009075,3.54,7
2009076,3.53,7
2009077,3.54,7
2009078,3.52,7
2009079,3.52,7
2009080,3.55,7
2009081,3.55,7
2009082,3.55,7
2009083,3.54,7
2009084,3.54,7
2009085,3.53,7
2009086,3.54,7
2009087,3.57,7
2009088,3.58,7
2009089,3.56,7
2009090,3.55,7
2009091,3.56,7
2009092,3.56,7
2009093,3.54,7
2009094,3.55,7
2009095,3.57,7
2009096,3.58,7
2009097,3.53,7
2009098,3.54,7
2009099,3.58,7
2009100,3.51,7
2009101,3.53,7
2009102,3.52,7
2009103,3.51,7
2009104,3.51,7
2009105,3.52,7
2009106,3.52,7
2009107,3.56,7
2009108,3.55,7
2009109,3.5,7
2009110,3.51,7
2009111,3.51,7
2009112,3.52,7
2009113,3.51,7
2009114,3.51,7
2009115,3.51,7
2009116,3.54,7
2009117,3.54,7
2009118,3.53,7
2009119,3.5,7
2009120,3.52,7
2009121,3.52,7
2009122,3.55,7
2009123,3.53,7
2009124,3.51,7
2009125,3.52,7
2009126,3.53,7
2009127,3.56,7
2009128,3.55,7
2009129,3.55,7
2009130,3.58,7
2009131,3.58,7
2009132,3.61,7
2009133,3.62,7
2009134,3.62,7
2009135,3.62,7
2009136,3.63,7
2009137,3.66,7
2009138,3.66,7
2009139,3.67,7
2009140,3.62,7
2009141,3.61,7
2009142,3.61,7
2009143,3.59,7
2009144,3.57,7
2009145,3.58,7
2009146,3.57,7
2009147,3.52,7
2009148,3.52,7
2009149,3.55,7
2009150,3.52,7
2009151,3.55,7
2009152,3.56,7
2009153,3.58,7
2009154,3.63,7
2009155,3.63,7
2009156,3.64,7
2009157,3.61,7
2009158,3.63,7
2009159,3.62,7
2009160,3.62,7
2009161,3.59,7
2009162,3.63,7
2009163,3.61,7
2009164,3.59,7
2009165,3.6,7
2009166,3.6,7
2009167,3.6,7
2009168,3.58,7
2009169,3.56,7
2009170,3.55,7
2009171,3.52,7
2009172,3.53,7
2009173,3.53,7
2009174,3.52,7
2009175,3.54,7
2009176,3.55,7
2009177,3.57,7
2009178,3.57,7
2009179,3.55,7
2009180,3.55,7
2009181,3.56,7
2009182,3.6,7
2009183,3.55,7
2009184,3.54,7
2009185,3.58,7
2009186,3.6,7
2009187,3.59,7
2009188,3.59,7
2009189,3.55,7
2009190,3.56,7
2009191,3.55,7
2009192,3.51,7
2009193,3.54,7
2009194,3.57,7
2009195,3.53,7
2009196,3.56,7
2009197,3.54,7
2009198,3.52,7
2009199,3.52,7
2009200,3.53,7
2009201,3.53,7
2009202,3.54,7
2009203,3.54,7
2009204,3.58,7
2009205,3.59,7
2009206,3.59,7
2009207,3.56,7
2009208,3.55,7
2009209,3.57,7
2009210,3.59,7
2009211,3.59,7
2009212,3.6,7
2009213,3.58,7
2009214,3.58,7
2009215,3.57,7
2009216,3.54,7
2009217,3.53,7
2009218,3.52,7
2009219,3.56,7
2009220,3.51,7
2009221,3.5,7
2009222,3.53,7
2009223,3.54,7
2009224,3.54,7
2009225,3.53,7
2009226,3.54,7
2009227,3.52,7
2009228,3.53,7
2009229,3.55,7
2009230,3.54,7
2009231,3.55,7
2009232,3.55,7
2009233,3.5,7
2009234,3.51,7
2009235,3.53,7
2009236,3.54,7
2009237,3.54,7
2009238,3.55,7
2009239,3.58,7
2009240,3.58,7
2009241,3.62,7
2009242,3.58,7
2009243,3.54,7
2009244,3.57,7
2009245,3.57,7
2009246,3.57,7
2009247,3.56,7
2009248,3.56,7
2009249,3.57,7
2009250,3.55,7
2009251,3.54,7
2009252,3.54,7
2009253,3.54,7
2009254,3.53,7
2009255,3.52,7
2009256,3.51,7
2009257,3.53,7
2009258,3.54,7
2009259,3.53,7
2009260,3.54,7
2009261,3.53,7
2009262,3.53,7
2009263,3.55,7
2009264,3.58,7
2009265,3.6,7
2009266,3.62,7
2009267,3.61,7
2009268,3.62,7
2009269,3.63,7
2009270,3.63,7
2009271,3.62,7
2009272,3.61,7
2009273,3.61,7
2009274,3.56,7
2009275,3.57,7
2009276,3.58,7
2009277,3.55,7
2009278,3.53,7
2009279,3.51,7
2009280,3.53,7
2009281,3.5,7
2009282,3.51,7
2009283,3.53,7
2009284,3.55,7
2009285,3.59,7
2009286,3.6,7
2009287,3.58,7
2009288,3.54,6
2009289,3.56,6
2009290,3.58,7
2009291,3.58,7
2009292,3.62,7
2009293,3.63,7
2009294,3.63,7
2009295,3.64,7
2009296,3.66,7
2009297,3.67,7
2009298,3.71,7
2009299,3.74,7
2009300,3.71,7
2009301,3.66,7
2009302,3.6,7
2009303,3.57,7
2009304,3.54,7
2009305,3.53,7
2009306,3.53,7
2009307,3.53,7
2009308,3.52,7
2009309,3.53,7
2009310,3.55,7
2009311,3.54,7
2009312,3.53,7
2009313,3.54,7
2009314,3.56,7
2009315,3.58,7
2009316,3.59,7
2009317,3.59,7
2009318,3.61,7
2009319,3.64,7
2009320,3.66,7
2009321,3.71,7
2009322,3.71,7
2009323,3.73,7
2009324,3.73,7
2009325,3.75,7
2009326,3.74,7
2009327,3.72,7
2009328,3.69,7
2009329,3.67,7
2009330,3.65,7
2009331,3.59,7
2009332,3.59,7
2009333,3.56,7
2009334,3.56,7
2009335,3.55,7
2009336,3.56,7
2009337,3.56,7
2009338,3.54,7
2009339,3.53,7
2009340,3.53,7
2009341,3.53,7
2009342,3.55,7
2009343,3.6,7
2009344,3.6,7
2009345,3.61,7
2009346,3.66,7
2009347,3.68,7
2009348,3.69,7
2009349,3.7,7
2009350,3.72,7
2009351,3.73,7
2009352,3.76,7
2009353,3.76,7
2009354,3.78,7
2009355,3.76,7
2009356,3.71,7
2009357,3.7,7
2009358,3.7,7
2009359,3.66,7
2009360,3.65,7
2009361,3.63,7
2009362,3.61,7
2009363,3.6,7
2009364,3.62,7
2009365,3.62,7
2010001,3.63,7
2010002,3.64,7
2010003,3.59,7
2010004,3.59,7
2010005,3.59,7
2010006,3.61,7
2010007,3.62,7
2010008,3.64,7
2010009,3.7,7
2010010,3.75,7
2010011,3.78,7
2010012,3.81,7
2010013,3.84,7
2010014,3.79,7
2010015,3.78,7
2010016,3.74,7
2010017,3.72,7
2010018,3.69,7
2010019,3.68,7
2010020,3.65,7
2010021,3.65,7
2010022,3.67,7
2010023,3.72,7
2010024,3.69,7
2010025,3.68,7
2010026,3.68,7
2010027,3.7,7
2010028,3.68,7
2010029,3.68,7
2010030,3.7,7
2010031,3.68,7
2010032,3.65,7
2010033,3.61,7
2010034,3.61,7
2010035,3.64,7
2010036,3.66,7
2010037,3.73,7
2010038,3.79,7
2010039,3.89,7
2010040,3.87,7
2010041,3.89,7
2010042,3.92,7
2010043,3.95,7
2010044,3.93,7
2010045,3.9,7
2010046,3.82,7
2010047,3.85,7
2010048,3.85,7
