Ymd,mgii,uncertainty,source
1986-04-19,0.15185,7.55E-04,17
1986-04-20,0.15199,3.71E-04,1
1986-04-21,0.1515,3.69E-04,1
1986-04-22,0.15208,3.71E-04,1
1986-04-23,0.15213,7.72E-04,17
1986-04-24,0.15257,3.73E-04,1
1986-04-25,0.15267,3.74E-04,1
1986-04-26,0.15257,3.73E-04,1
1986-04-27,0.15228,3.72E-04,1
1986-04-28,0.15186,7.56E-04,17
1986-04-29,0.1517,7.46E-04,17
1986-04-30,0.15208,3.71E-04,1
1986-05-01,0.15145,7.32E-04,17
1986-05-02,0.15133,7.25E-04,17
1986-05-03,0.15121,7.18E-04,17
1986-05-04,0.1511,7.12E-04,17
1986-05-05,0.1511,3.68E-04,1
1986-05-06,0.15091,3.67E-04,1
1986-05-07,0.15032,3.66E-04,1
1986-05-08,0.15022,3.66E-04,1
1986-05-09,0.15081,3.67E-04,1
1986-05-10,0.15086,6.98E-04,17
1986-05-11,0.15091,7.01E-04,17
1986-05-12,0.15062,3.67E-04,1
1986-05-13,0.15101,3.68E-04,1
1986-05-14,0.15042,3.66E-04,1
1986-05-15,0.15131,7.24E-04,17
1986-05-16,0.1512,3.68E-04,1
1986-05-17,0.15101,3.68E-04,1
1986-05-18,0.15169,3.70E-04,1
1986-05-19,0.15238,3.73E-04,1
1986-05-20,0.15287,3.75E-04,1
1986-05-21,0.15316,3.76E-04,1
1986-05-22,0.153,8.23E-04,17
1986-05-23,0.15345,3.78E-04,1
1986-05-24,0.15355,3.79E-04,1
1986-05-25,0.15355,3.79E-04,1
1986-05-26,0.15257,3.73E-04,1
1986-05-27,0.15247,3.73E-04,1
1986-05-28,0.15218,3.72E-04,1
1986-05-29,0.15159,3.70E-04,1
1986-05-30,0.15159,3.70E-04,1
1986-05-31,0.15091,3.67E-04,1
1986-06-01,0.15101,3.68E-04,1
1986-06-02,0.15062,3.67E-04,1
1986-06-03,0.15042,3.66E-04,1
1986-06-04,0.15042,3.66E-04,1
1986-06-05,0.15052,3.66E-04,1
1986-06-06,0.15081,3.67E-04,1
1986-06-07,0.15032,3.66E-04,1
1986-06-08,0.15081,3.67E-04,1
1986-06-09,0.15091,3.67E-04,1
1986-06-10,0.15071,3.67E-04,1
1986-06-11,0.15071,3.67E-04,1
1986-06-12,0.15091,3.67E-04,1
1986-06-13,0.1512,3.68E-04,1
1986-06-14,0.1514,3.69E-04,1
1986-06-15,0.1514,3.69E-04,1
1986-06-16,0.1514,3.69E-04,1
1986-06-17,0.15199,3.71E-04,1
1986-06-18,0.15189,3.71E-04,1
1986-06-19,0.1515,3.69E-04,1
1986-06-20,0.15179,3.70E-04,1
1986-06-21,0.1514,3.69E-04,1
1986-06-22,0.15159,3.70E-04,1
1986-06-23,0.1511,3.68E-04,1
1986-06-24,0.1511,3.68E-04,1
1986-06-25,0.15071,3.67E-04,1
1986-06-26,0.15091,3.67E-04,1
1986-06-27,0.15052,3.66E-04,1
1986-06-28,0.15052,3.66E-04,1
1986-06-29,0.15032,3.66E-04,1
1986-06-30,0.15022,3.66E-04,1
1986-07-01,0.15022,3.66E-04,1
1986-07-02,0.15022,3.66E-04,1
1986-07-03,0.15052,3.66E-04,1
1986-07-04,0.15032,3.66E-04,1
1986-07-05,0.15032,3.66E-04,1
1986-07-06,0.15071,3.67E-04,1
1986-07-07,0.15101,3.68E-04,1
1986-07-08,0.15081,3.67E-04,1
1986-07-09,0.1511,3.68E-04,1
1986-07-10,0.15169,3.70E-04,1
1986-07-11,0.15169,3.70E-04,1
1986-07-12,0.15159,3.70E-04,1
1986-07-13,0.15159,3.70E-04,1
1986-07-14,0.1514,3.69E-04,1
1986-07-15,0.15169,3.70E-04,1
1986-07-16,0.15208,3.71E-04,1
1986-07-17,0.15189,3.71E-04,1
1986-07-18,0.15199,3.71E-04,1
1986-07-19,0.15218,3.72E-04,1
1986-07-20,0.15189,3.71E-04,1
1986-07-21,0.15208,3.71E-04,1
1986-07-22,0.15169,3.70E-04,1
1986-07-23,0.15159,3.70E-04,1
1986-07-24,0.1512,3.68E-04,1
1986-07-25,0.1511,3.68E-04,1
1986-07-26,0.15071,3.67E-04,1
1986-07-27,0.15081,3.67E-04,1
1986-07-28,0.15071,3.67E-04,1
1986-07-29,0.1511,3.68E-04,1
1986-07-30,0.15091,3.67E-04,1
1986-07-31,0.15091,3.67E-04,1
1986-08-01,0.1512,3.68E-04,1
1986-08-02,0.1511,3.68E-04,1
1986-08-03,0.15101,3.68E-04,1
1986-08-04,0.1512,3.68E-04,1
1986-08-05,0.1511,3.68E-04,1
1986-08-06,0.1513,3.69E-04,1
1986-08-07,0.1514,3.69E-04,1
1986-08-08,0.1513,3.69E-04,1
1986-08-09,0.1512,3.68E-04,1
1986-08-10,0.15071,3.67E-04,1
1986-08-11,0.15091,3.67E-04,1
1986-08-12,0.15091,3.67E-04,1
1986-08-13,0.15101,3.68E-04,1
1986-08-14,0.15091,3.67E-04,1
1986-08-15,0.1513,3.69E-04,1
1986-08-16,0.15101,3.68E-04,1
1986-08-17,0.15052,3.66E-04,1
1986-08-18,0.15071,3.67E-04,1
1986-08-19,0.15071,3.67E-04,1
1986-08-20,0.15081,3.67E-04,1
1986-08-21,0.15071,3.67E-04,1
1986-08-22,0.1511,3.68E-04,1
1986-08-23,0.15052,3.66E-04,1
1986-08-24,0.15062,3.67E-04,1
1986-08-25,0.15062,3.67E-04,1
1986-08-26,0.15052,3.66E-04,1
1986-08-27,0.15032,3.66E-04,1
1986-08-28,0.15062,3.67E-04,1
1986-08-29,0.15071,3.67E-04,1
1986-08-30,0.15022,3.66E-04,1
1986-08-31,0.15042,3.66E-04,1
1986-09-01,0.15081,3.67E-04,1
1986-09-02,0.15071,3.67E-04,1
1986-09-03,0.15062,3.67E-04,1
1986-09-04,0.15081,3.67E-04,1
1986-09-05,0.15052,3.66E-04,1
1986-09-06,0.15062,3.67E-04,1
1986-09-07,0.15062,3.67E-04,1
1986-09-08,0.15071,3.67E-04,1
1986-09-09,0.15081,3.67E-04,1
1986-09-10,0.15062,3.67E-04,1
1986-09-11,0.15042,3.66E-04,1
1986-09-12,0.15091,3.67E-04,1
1986-09-13,0.15081,3.67E-04,1
1986-09-14,0.15052,3.66E-04,1
1986-09-15,0.15071,3.67E-04,1
1986-09-16,0.15052,3.66E-04,1
1986-09-17,0.15062,3.67E-04,1
1986-09-18,0.15032,3.66E-04,1
1986-09-19,0.15003,3.66E-04,1
1986-09-20,0.15062,3.67E-04,1
1986-09-21,0.15042,3.66E-04,1
1986-09-22,0.15062,3.67E-04,1
1986-09-23,0.15052,3.66E-04,1
1986-09-24,0.15052,3.66E-04,1
1986-09-25,0.15022,3.66E-04,1
1986-09-26,0.15062,3.67E-04,1
1986-09-27,0.15052,3.66E-04,1
1986-09-28,0.15062,3.67E-04,1
1986-09-29,0.15052,3.66E-04,1
1986-09-30,0.15101,3.68E-04,1
1986-10-01,0.15071,3.67E-04,1
1986-10-02,0.1513,3.69E-04,1
1986-10-03,0.15179,3.70E-04,1
1986-10-04,0.1514,3.69E-04,1
1986-10-05,0.1515,3.69E-04,1
1986-10-06,0.15179,3.70E-04,1
1986-10-07,0.15199,3.71E-04,1
1986-10-08,0.15159,3.70E-04,1
1986-10-09,0.1515,3.69E-04,1
1986-10-10,0.1515,3.69E-04,1
1986-10-11,0.1513,3.69E-04,1
1986-10-12,0.15101,3.68E-04,1
1986-10-13,0.15071,3.67E-04,1
1986-10-14,0.15022,3.66E-04,1
1986-10-15,0.15022,3.66E-04,1
1986-10-16,0.15022,3.66E-04,1
1986-10-17,0.15062,3.67E-04,1
1986-10-18,0.15091,3.67E-04,1
1986-10-19,0.1514,3.69E-04,1
1986-10-20,0.1511,3.68E-04,1
1986-10-21,0.15218,3.72E-04,1
1986-10-22,0.15247,3.73E-04,1
1986-10-23,0.15316,3.76E-04,1
1986-10-24,0.15336,3.77E-04,1
1986-10-25,0.15375,3.80E-04,1
1986-10-26,0.15433,3.83E-04,1
1986-10-27,0.15443,3.84E-04,1
1986-10-28,0.15404,3.81E-04,1
1986-10-29,0.15375,3.80E-04,1
1986-10-30,0.15375,3.80E-04,1
1986-10-31,0.15336,3.77E-04,1
1986-11-01,0.15345,3.78E-04,1
1986-11-02,0.15355,3.79E-04,1
1986-11-03,0.15316,3.76E-04,1
1986-11-04,0.15328,8.39E-04,17
1986-11-05,0.15289,8.17E-04,17
1986-11-06,0.15251,7.94E-04,17
1986-11-07,0.15189,3.71E-04,1
1986-11-08,0.1513,3.69E-04,1
1986-11-09,0.15071,3.67E-04,1
1986-11-10,0.15052,3.66E-04,1
1986-11-11,0.15032,3.66E-04,1
1986-11-12,0.15052,3.66E-04,1
1986-11-13,0.15052,3.66E-04,1
1986-11-14,0.15081,3.67E-04,1
1986-11-15,0.1511,3.68E-04,1
1986-11-16,0.15159,3.70E-04,1
1986-11-17,0.15179,3.70E-04,1
1986-11-18,0.15199,3.71E-04,1
1986-11-19,0.15218,3.72E-04,1
1986-11-20,0.15228,3.72E-04,1
1986-11-21,0.15218,3.72E-04,1
1986-11-22,0.15221,7.76E-04,17
1986-11-23,0.15233,7.83E-04,17
1986-11-24,0.15257,3.73E-04,1
1986-11-25,0.15238,3.73E-04,1
1986-11-26,0.15218,3.72E-04,1
1986-11-27,0.15218,3.72E-04,1
1986-11-28,0.15218,3.72E-04,1
1986-11-29,0.15189,3.71E-04,1
1986-11-30,0.1515,3.69E-04,1
1986-12-01,0.15159,3.70E-04,1
1986-12-02,0.1514,3.69E-04,1
1986-12-03,0.1511,3.68E-04,1
1986-12-04,0.1512,3.68E-04,1
1986-12-05,0.15091,3.67E-04,1
1986-12-06,0.15042,3.66E-04,1
1986-12-07,0.15042,3.66E-04,1
1986-12-08,0.15052,3.66E-04,1
1986-12-09,0.15042,3.66E-04,1
1986-12-10,0.15071,3.67E-04,1
1986-12-11,0.15091,3.67E-04,1
1986-12-12,0.1511,3.68E-04,1
1986-12-13,0.1514,3.69E-04,1
1986-12-14,0.1515,3.69E-04,1
1986-12-15,0.1513,3.69E-04,1
1986-12-16,0.15159,3.70E-04,1
1986-12-17,0.15159,3.70E-04,1
1986-12-18,0.15179,3.70E-04,1
1986-12-19,0.1515,3.69E-04,1
1986-12-20,0.1513,3.69E-04,1
1986-12-21,0.15159,3.70E-04,1
1986-12-22,0.15159,3.70E-04,1
1986-12-23,0.1514,3.69E-04,1
1986-12-24,0.1512,3.68E-04,1
1986-12-25,0.1514,3.69E-04,1
1986-12-26,0.1514,3.69E-04,1
1986-12-27,0.1511,3.68E-04,1
1986-12-28,0.1511,3.68E-04,1
1986-12-29,0.15091,3.67E-04,1
1986-12-30,0.15077,3.40E-04,3
1986-12-31,0.15052,3.66E-04,1
1987-01-01,0.15071,3.67E-04,1
1987-01-02,0.15062,3.67E-04,1
1987-01-03,0.15052,3.66E-04,1
1987-01-04,0.15071,3.67E-04,1
1987-01-05,0.15071,3.67E-04,1
1987-01-06,0.15071,3.67E-04,1
1987-01-07,0.15071,3.67E-04,1
1987-01-08,0.15071,3.67E-04,1
1987-01-09,0.15091,3.67E-04,1
1987-01-10,0.15062,3.67E-04,1
1987-01-11,0.15071,3.67E-04,1
1987-01-12,0.15091,3.67E-04,1
1987-01-13,0.15071,3.67E-04,1
1987-01-14,0.15091,3.67E-04,1
1987-01-15,0.1512,3.68E-04,1
1987-01-16,0.1515,3.69E-04,1
1987-01-17,0.1515,3.69E-04,1
1987-01-18,0.15189,3.71E-04,1
1987-01-19,0.15179,3.70E-04,1
1987-01-20,0.15179,3.70E-04,1
1987-01-21,0.15179,3.70E-04,1
1987-01-22,0.15208,3.71E-04,1
1987-01-23,0.15218,3.72E-04,1
1987-01-24,0.15189,3.71E-04,1
1987-01-25,0.15127,7.22E-04,17
1987-01-26,0.1513,3.69E-04,1
1987-01-27,0.15101,3.68E-04,1
1987-01-28,0.15081,3.67E-04,1
1987-01-29,0.15081,3.67E-04,1
1987-01-30,0.15081,3.67E-04,1
1987-01-31,0.15091,3.67E-04,1
1987-02-01,0.15073,6.90E-04,17
1987-02-02,0.15062,3.67E-04,1
1987-02-03,0.15071,3.67E-04,1
1987-02-04,0.15052,3.66E-04,1
1987-02-05,0.15062,3.67E-04,1
1987-02-06,0.15062,3.67E-04,1
1987-02-07,0.15042,3.66E-04,1
1987-02-08,0.15062,3.67E-04,1
1987-02-09,0.15081,3.67E-04,1
1987-02-10,0.15081,3.67E-04,1
1987-02-11,0.15071,3.67E-04,1
1987-02-12,0.15101,3.68E-04,1
1987-02-13,0.1511,3.68E-04,1
1987-02-14,0.15101,3.68E-04,1
1987-02-15,0.1514,3.69E-04,1
1987-02-16,0.1513,3.69E-04,1
1987-02-17,0.1511,3.68E-04,1
1987-02-18,0.1511,3.68E-04,1
1987-02-19,0.1513,3.69E-04,1
1987-02-20,0.15101,3.68E-04,1
1987-02-21,0.1514,3.69E-04,1
1987-02-22,0.1513,3.69E-04,1
1987-02-23,0.1512,3.68E-04,1
1987-02-24,0.15111,7.12E-04,17
1987-02-25,0.15101,3.68E-04,1
1987-02-26,0.1512,3.68E-04,1
1987-02-27,0.1514,3.69E-04,1
1987-02-28,0.1513,3.69E-04,1
1987-03-01,0.1512,3.68E-04,1
1987-03-02,0.1514,3.69E-04,1
1987-03-03,0.1512,3.68E-04,1
1987-03-04,0.1513,3.69E-04,1
1987-03-05,0.1513,3.69E-04,1
1987-03-06,0.15116,7.15E-04,17
1987-03-07,0.1513,3.69E-04,1
1987-03-08,0.1513,3.69E-04,1
1987-03-09,0.1512,3.68E-04,1
1987-03-10,0.15086,6.98E-04,17
1987-03-11,0.15062,3.67E-04,1
1987-03-12,0.15071,3.67E-04,1
1987-03-13,0.15062,3.67E-04,1
1987-03-14,0.15071,3.67E-04,1
1987-03-15,0.1512,3.68E-04,1
1987-03-16,0.15101,3.68E-04,1
1987-03-17,0.1512,3.68E-04,1
1987-03-18,0.1514,3.69E-04,1
1987-03-19,0.1515,3.69E-04,1
1987-03-20,0.15179,3.70E-04,1
1987-03-21,0.15199,3.71E-04,1
1987-03-22,0.15199,3.71E-04,1
1987-03-23,0.15179,3.70E-04,1
1987-03-24,0.15189,3.71E-04,1
1987-03-25,0.15179,3.70E-04,1
1987-03-26,0.15169,3.70E-04,1
1987-03-27,0.15159,3.70E-04,1
1987-03-28,0.1515,3.69E-04,1
1987-03-29,0.1515,3.69E-04,1
1987-03-30,0.1513,3.69E-04,1
1987-03-31,0.1513,3.69E-04,1
1987-04-01,0.1512,3.68E-04,1
1987-04-02,0.15101,3.68E-04,1
1987-04-03,0.1513,3.69E-04,1
1987-04-04,0.15091,3.67E-04,1
1987-04-05,0.1511,3.68E-04,1
1987-04-06,0.1515,3.69E-04,1
1987-04-07,0.15159,3.70E-04,1
1987-04-08,0.15228,3.72E-04,1
1987-04-09,0.15267,3.74E-04,1
1987-04-10,0.15355,3.79E-04,1
1987-04-11,0.15384,3.80E-04,1
1987-04-12,0.15394,3.81E-04,1
1987-04-13,0.15463,3.85E-04,1
1987-04-14,0.15482,3.87E-04,1
1987-04-15,0.15482,3.87E-04,1
1987-04-16,0.15453,3.85E-04,1
1987-04-17,0.15433,3.83E-04,1
1987-04-18,0.15384,3.80E-04,1
1987-04-19,0.15326,3.77E-04,1
1987-04-20,0.15228,3.72E-04,1
1987-04-21,0.15199,3.71E-04,1
1987-04-22,0.15199,3.71E-04,1
1987-04-23,0.15179,3.70E-04,1
1987-04-24,0.15208,3.71E-04,1
1987-04-25,0.15199,3.71E-04,1
1987-04-26,0.15159,3.70E-04,1
1987-04-27,0.1514,3.69E-04,1
1987-04-28,0.1514,3.69E-04,1
1987-04-29,0.1515,3.69E-04,1
1987-04-30,0.15169,3.70E-04,1
1987-05-01,0.15208,3.71E-04,1
1987-05-02,0.15199,3.71E-04,1
1987-05-03,0.15189,3.71E-04,1
1987-05-04,0.15199,3.71E-04,1
1987-05-05,0.15247,3.73E-04,1
1987-05-06,0.15306,3.76E-04,1
1987-05-07,0.15355,3.79E-04,1
1987-05-08,0.15384,3.80E-04,1
1987-05-09,0.15424,3.83E-04,1
1987-05-10,0.15453,3.85E-04,1
1987-05-11,0.15473,3.86E-04,1
1987-05-12,0.15463,3.85E-04,1
1987-05-13,0.15404,3.81E-04,1
1987-05-14,0.15355,3.79E-04,1
1987-05-15,0.15355,3.79E-04,1
1987-05-16,0.15365,3.79E-04,1
1987-05-17,0.15375,3.80E-04,1
1987-05-18,0.15365,3.79E-04,1
1987-05-19,0.15384,3.80E-04,1
1987-05-20,0.15365,3.79E-04,1
1987-05-21,0.15345,3.78E-04,1
1987-05-22,0.15355,3.79E-04,1
1987-05-23,0.15365,3.79E-04,1
1987-05-24,0.15375,3.80E-04,1
1987-05-25,0.15345,3.78E-04,1
1987-05-26,0.15316,3.76E-04,1
1987-05-27,0.15238,3.73E-04,1
1987-05-28,0.15179,3.70E-04,1
1987-05-29,0.15169,3.70E-04,1
1987-05-30,0.15169,3.70E-04,1
1987-05-31,0.1515,3.69E-04,1
1987-06-01,0.15179,3.70E-04,1
1987-06-02,0.15199,3.71E-04,1
1987-06-03,0.15199,3.71E-04,1
1987-06-04,0.15218,3.72E-04,1
1987-06-05,0.15257,3.73E-04,1
1987-06-06,0.15277,3.74E-04,1
1987-06-07,0.15296,3.75E-04,1
1987-06-08,0.15326,3.77E-04,1
1987-06-09,0.15316,3.76E-04,1
1987-06-10,0.15277,3.74E-04,1
1987-06-11,0.15287,3.75E-04,1
1987-06-12,0.15287,3.75E-04,1
1987-06-13,0.15306,3.76E-04,1
1987-06-14,0.15316,3.76E-04,1
1987-06-15,0.15326,3.77E-04,1
1987-06-16,0.15306,3.76E-04,1
1987-06-17,0.15316,3.76E-04,1
1987-06-18,0.15336,3.77E-04,1
1987-06-19,0.15375,3.80E-04,1
1987-06-20,0.15355,3.79E-04,1
1987-06-21,0.15384,3.80E-04,1
1987-06-22,0.15375,3.80E-04,1
1987-06-23,0.15326,3.77E-04,1
1987-06-24,0.15296,3.75E-04,1
1987-06-25,0.15267,3.74E-04,1
1987-06-26,0.15278,8.10E-04,17
1987-06-27,0.15247,3.73E-04,1
1987-06-28,0.15238,3.73E-04,1
1987-06-29,0.15218,3.72E-04,1
1987-06-30,0.15238,3.73E-04,1
1987-07-01,0.15218,3.72E-04,1
1987-07-02,0.15208,3.71E-04,1
1987-07-03,0.15228,3.72E-04,1
1987-07-04,0.15247,3.73E-04,1
1987-07-05,0.15238,3.73E-04,1
1987-07-06,0.15208,3.71E-04,1
1987-07-07,0.15228,3.72E-04,1
1987-07-08,0.15199,3.71E-04,1
1987-07-09,0.15204,3.44E-04,3
1987-07-10,0.15169,3.70E-04,1
1987-07-11,0.15172,3.43E-04,3
1987-07-12,0.15177,7.50E-04,17
1987-07-13,0.15189,3.71E-04,1
1987-07-14,0.15189,3.71E-04,1
1987-07-15,0.15238,3.73E-04,1
1987-07-16,0.15277,3.74E-04,1
1987-07-17,0.15296,3.75E-04,1
1987-07-18,0.15326,3.77E-04,1
1987-07-19,0.15308,8.28E-04,17
1987-07-20,0.15375,3.80E-04,1
1987-07-21,0.15433,3.83E-04,1
1987-07-22,0.15502,3.88E-04,1
1987-07-23,0.15561,3.93E-04,1
1987-07-24,0.15609,3.96E-04,1
1987-07-25,0.156,3.96E-04,1
1987-07-26,0.1558,3.94E-04,1
1987-07-27,0.15551,3.92E-04,1
1987-07-28,0.15456,9.16E-04,17
1987-07-29,0.15502,3.88E-04,1
1987-07-30,0.15492,3.87E-04,1
1987-07-31,0.15453,3.85E-04,1
1987-08-01,0.15414,3.82E-04,1
1987-08-02,0.15336,3.77E-04,1
1987-08-03,0.15316,3.76E-04,1
1987-08-04,0.15296,3.75E-04,1
1987-08-05,0.15238,3.73E-04,1
1987-08-06,0.15228,3.72E-04,1
1987-08-07,0.15228,3.72E-04,1
1987-08-08,0.15238,3.73E-04,1
1987-08-09,0.15247,3.73E-04,1
1987-08-10,0.15304,8.25E-04,17
1987-08-11,0.15316,3.76E-04,1
1987-08-12,0.15316,3.76E-04,1
1987-08-13,0.15345,3.78E-04,1
1987-08-14,0.15404,3.81E-04,1
1987-08-15,0.15453,3.85E-04,1
1987-08-16,0.15492,3.87E-04,1
1987-08-17,0.15492,3.87E-04,1
1987-08-18,0.15512,3.89E-04,1
1987-08-19,0.15492,3.87E-04,1
1987-08-20,0.15492,3.87E-04,1
1987-08-21,0.15502,3.88E-04,1
1987-08-22,0.15463,3.85E-04,1
1987-08-23,0.15443,3.84E-04,1
1987-08-24,0.15414,3.82E-04,1
1987-08-25,0.15384,3.80E-04,1
1987-08-26,0.15355,3.79E-04,1
1987-08-27,0.15336,3.77E-04,1
1987-08-28,0.15306,3.76E-04,1
1987-08-29,0.15296,3.75E-04,1
1987-08-30,0.15287,3.75E-04,1
1987-08-31,0.15266,8.03E-04,17
1987-09-01,0.15326,3.77E-04,1
1987-09-02,0.15306,3.76E-04,1
1987-09-03,0.15326,3.77E-04,1
1987-09-04,0.15345,3.78E-04,1
1987-09-05,0.15345,3.78E-04,1
1987-09-06,0.15345,3.78E-04,1
1987-09-07,0.15345,3.78E-04,1
1987-09-08,0.15336,3.77E-04,1
1987-09-09,0.15336,3.77E-04,1
1987-09-10,0.15365,3.79E-04,1
1987-09-11,0.15404,3.81E-04,1
1987-09-12,0.15404,3.81E-04,1
1987-09-13,0.15404,3.81E-04,1
1987-09-14,0.15394,3.81E-04,1
1987-09-15,0.15404,3.81E-04,1
1987-09-16,0.15394,3.81E-04,1
1987-09-17,0.15414,3.82E-04,1
1987-09-18,0.15394,3.81E-04,1
1987-09-19,0.15404,3.81E-04,1
1987-09-20,0.15384,3.80E-04,1
1987-09-21,0.15365,3.79E-04,1
1987-09-22,0.15287,3.75E-04,1
1987-09-23,0.15267,3.74E-04,1
1987-09-24,0.15257,3.73E-04,1
1987-09-25,0.15247,3.73E-04,1
1987-09-26,0.15228,3.72E-04,1
1987-09-27,0.15218,3.72E-04,1
1987-09-28,0.15199,3.71E-04,1
1987-09-29,0.15257,3.73E-04,1
1987-09-30,0.15277,3.74E-04,1
1987-10-01,0.15296,3.75E-04,1
1987-10-02,0.15316,3.76E-04,1
1987-10-03,0.15345,3.78E-04,1
1987-10-04,0.15336,3.77E-04,1
1987-10-05,0.15375,3.80E-04,1
1987-10-06,0.15404,3.81E-04,1
1987-10-07,0.15404,3.81E-04,1
1987-10-08,0.15394,3.81E-04,1
1987-10-09,0.15404,3.81E-04,1
1987-10-10,0.15424,3.83E-04,1
1987-10-11,0.15453,3.85E-04,1
1987-10-12,0.15453,3.85E-04,1
1987-10-13,0.15473,3.86E-04,1
1987-10-14,0.15531,3.90E-04,1
1987-10-15,0.1558,3.94E-04,1
1987-10-16,0.1558,3.94E-04,1
1987-10-17,0.15541,3.91E-04,1
1987-10-18,0.15495,9.40E-04,17
1987-10-19,0.15512,3.89E-04,1
1987-10-20,0.15482,3.87E-04,1
1987-10-21,0.15443,3.84E-04,1
1987-10-22,0.15355,3.79E-04,1
1987-10-23,0.15287,3.75E-04,1
1987-10-24,0.15277,3.74E-04,1
1987-10-25,0.15287,3.75E-04,1
1987-10-26,0.15336,3.77E-04,1
1987-10-27,0.15394,3.81E-04,1
1987-10-28,0.15433,3.83E-04,1
1987-10-29,0.15482,3.87E-04,1
1987-10-30,0.15502,3.88E-04,1
1987-10-31,0.15521,3.89E-04,1
1987-11-01,0.15531,3.90E-04,1
1987-11-02,0.1558,3.94E-04,1
1987-11-03,0.1558,3.94E-04,1
1987-11-04,0.15629,3.98E-04,1
1987-11-05,0.15561,3.93E-04,1
1987-11-06,0.15512,3.89E-04,1
1987-11-07,0.15502,3.88E-04,1
1987-11-08,0.15512,3.89E-04,1
1987-11-09,0.15502,3.88E-04,1
1987-11-10,0.15502,3.88E-04,1
1987-11-11,0.15473,3.86E-04,1
1987-11-12,0.15463,3.85E-04,1
1987-11-13,0.15463,3.85E-04,1
1987-11-14,0.15473,3.86E-04,1
1987-11-15,0.15424,3.83E-04,1
1987-11-16,0.15414,3.82E-04,1
1987-11-17,0.15404,3.81E-04,1
1987-11-18,0.15443,3.84E-04,1
1987-11-19,0.15473,3.86E-04,1
1987-11-20,0.15473,3.86E-04,1
1987-11-21,0.15492,3.87E-04,1
1987-11-22,0.15541,3.91E-04,1
1987-11-23,0.15609,3.96E-04,1
1987-11-24,0.15619,3.97E-04,1
1987-11-25,0.15609,3.96E-04,1
1987-11-26,0.15609,3.96E-04,1
1987-11-27,0.1557,3.93E-04,1
1987-11-28,0.15492,3.87E-04,1
1987-11-29,0.15482,3.87E-04,1
1987-11-30,0.15463,3.85E-04,1
1987-12-01,0.15463,3.85E-04,1
1987-12-02,0.15443,3.84E-04,1
1987-12-03,0.15433,3.83E-04,1
1987-12-04,0.15433,3.83E-04,1
1987-12-05,0.15404,3.81E-04,1
1987-12-06,0.15403,8.84E-04,17
1987-12-07,0.15384,3.80E-04,1
1987-12-08,0.15365,3.79E-04,1
1987-12-09,0.15384,3.80E-04,1
1987-12-10,0.15384,3.80E-04,1
1987-12-11,0.15355,3.79E-04,1
1987-12-12,0.15326,3.77E-04,1
1987-12-13,0.15345,3.78E-04,1
1987-12-14,0.15404,3.81E-04,1
1987-12-15,0.15463,3.85E-04,1
1987-12-16,0.15521,3.89E-04,1
1987-12-17,0.15521,3.89E-04,1
1987-12-18,0.15521,3.89E-04,1
1987-12-19,0.15502,3.88E-04,1
1987-12-20,0.15521,3.89E-04,1
1987-12-21,0.15512,3.89E-04,1
1987-12-22,0.15492,3.87E-04,1
1987-12-23,0.15473,3.86E-04,1
1987-12-24,0.15443,3.84E-04,1
1987-12-25,0.15424,3.83E-04,1
1987-12-26,0.15453,3.85E-04,1
1987-12-27,0.15443,3.84E-04,1
1987-12-28,0.15463,3.85E-04,1
1987-12-29,0.15492,3.87E-04,1
1987-12-30,0.15561,3.93E-04,1
1987-12-31,0.15551,3.92E-04,1
1988-01-01,0.15551,3.92E-04,1
1988-01-02,0.15521,3.89E-04,1
1988-01-03,0.15551,3.92E-04,1
1988-01-04,0.15541,3.91E-04,1
1988-01-05,0.1557,3.93E-04,1
1988-01-06,0.1558,3.94E-04,1
1988-01-07,0.1559,3.95E-04,1
1988-01-08,0.15551,3.92E-04,1
1988-01-09,0.15512,3.89E-04,1
1988-01-10,0.15531,3.90E-04,1
1988-01-11,0.15561,3.93E-04,1
1988-01-12,0.15619,3.97E-04,1
1988-01-13,0.15668,4.02E-04,1
1988-01-14,0.15707,4.05E-04,1
1988-01-15,0.15698,4.04E-04,1
1988-01-16,0.15717,4.06E-04,1
1988-01-17,0.15717,4.06E-04,1
1988-01-18,0.15688,4.03E-04,1
1988-01-19,0.15688,4.03E-04,1
1988-01-20,0.15668,4.02E-04,1
1988-01-21,0.15629,3.98E-04,1
1988-01-22,0.156,3.96E-04,1
1988-01-23,0.1557,3.93E-04,1
1988-01-24,0.1557,3.93E-04,1
1988-01-25,0.15482,3.87E-04,1
1988-01-26,0.15482,3.87E-04,1
1988-01-27,0.15523,9.56E-04,17
1988-01-28,0.15534,9.63E-04,17
1988-01-29,0.15473,3.86E-04,1
1988-01-30,0.15512,3.89E-04,1
1988-01-31,0.15561,3.93E-04,1
1988-02-01,0.15668,4.02E-04,1
1988-02-02,0.15707,4.05E-04,1
1988-02-03,0.15746,4.09E-04,1
1988-02-04,0.15746,4.09E-04,1
1988-02-05,0.15756,4.10E-04,1
1988-02-06,0.15717,4.06E-04,1
1988-02-07,0.15688,4.03E-04,1
1988-02-08,0.15668,4.02E-04,1
1988-02-09,0.15639,3.99E-04,1
1988-02-10,0.156,3.96E-04,1
1988-02-11,0.1558,3.94E-04,1
1988-02-12,0.1557,3.93E-04,1
1988-02-13,0.1558,3.94E-04,1
